ENSG00000168994.13	ENSG00000168994	PXDC1	protein_coding
ENSG00000270504.1	ENSG00000270504	AL391422.4	lncRNA
ENSG00000219992.2	ENSG00000219992	AL391422.1	processed_pseudogene
ENSG00000238158.6	ENSG00000238158	AL391422.3	lncRNA
ENSG00000233068.3	ENSG00000233068	AL391422.2	lncRNA
ENSG00000145945.7	ENSG00000145945	FAM50B	protein_coding
ENSG00000260604.2	ENSG00000260604	AL590004.3	lncRNA
ENSG00000218472.2	ENSG00000218472	AL590004.2	processed_pseudogene
ENSG00000217135.2	ENSG00000217135	AL590004.1	processed_pseudogene
ENSG00000217566.2	ENSG00000217566	TDGF1P4	processed_pseudogene
ENSG00000216657.1	ENSG00000216657	GLRX3P2	processed_pseudogene
ENSG00000279926.1	ENSG00000279926	AL138831.3	TEC
ENSG00000272248.1	ENSG00000272248	AL138831.2	lncRNA
ENSG00000230648.1	ENSG00000230648	AL138831.1	lncRNA
ENSG00000112739.17	ENSG00000112739	PRPF4B	protein_coding
ENSG00000145975.14	ENSG00000145975	FAM217A	protein_coding
ENSG00000185689.16	ENSG00000185689	C6orf201	protein_coding
ENSG00000198721.12	ENSG00000198721	ECI2	protein_coding
ENSG00000254821.1	ENSG00000254821	AL136309.4	lncRNA
ENSG00000234817.2	ENSG00000234817	AL136309.2	lncRNA
ENSG00000237716.2	ENSG00000237716	AL136309.3	lncRNA
ENSG00000216307.2	ENSG00000216307	AL136309.1	processed_pseudogene
ENSG00000285424.1	ENSG00000285424	AL162718.1	lncRNA
ENSG00000231811.3	ENSG00000231811	AL159166.1	lncRNA
ENSG00000287761.1	ENSG00000287761	AL162718.3	lncRNA
ENSG00000201185.1	ENSG00000201185	RNA5SP202	rRNA_pseudogene
ENSG00000285694.1	ENSG00000285694	AL162718.2	lncRNA
ENSG00000260239.1	ENSG00000260239	LINC02533	lncRNA
ENSG00000270695.1	ENSG00000270695	AL133393.1	processed_pseudogene
ENSG00000260673.1	ENSG00000260673	AL034376.2	lncRNA
ENSG00000205444.3	ENSG00000205444	AL034376.1	lncRNA
ENSG00000217385.1	ENSG00000217385	PSMC1P11	processed_pseudogene
ENSG00000153046.18	ENSG00000153046	CDYL	protein_coding
ENSG00000284823.1	ENSG00000284823	AL356747.1	lncRNA
ENSG00000236336.1	ENSG00000236336	AL022725.1	lncRNA
ENSG00000217030.1	ENSG00000217030	AL359643.1	processed_pseudogene
ENSG00000124787.13	ENSG00000124787	RPP40	protein_coding
ENSG00000272142.2	ENSG00000272142	AL359643.3	lncRNA
ENSG00000271978.1	ENSG00000271978	AL359643.2	lncRNA
ENSG00000220685.3	ENSG00000220685	AL139094.1	processed_pseudogene
ENSG00000219607.3	ENSG00000219607	PPP1R3G	protein_coding
ENSG00000214113.10	ENSG00000214113	LYRM4	protein_coding
ENSG00000265083.1	ENSG00000265083	MIR3691	miRNA
ENSG00000145982.12	ENSG00000145982	FARS2	protein_coding
ENSG00000220446.2	ENSG00000220446	AL121978.1	processed_pseudogene
ENSG00000269985.1	ENSG00000269985	AL021328.1	lncRNA
ENSG00000218574.1	ENSG00000218574	HNRNPA1P37	processed_pseudogene
ENSG00000270174.1	ENSG00000270174	AL022097.1	lncRNA
ENSG00000217239.3	ENSG00000217239	AL136968.2	processed_pseudogene
ENSG00000216360.1	ENSG00000216360	AL136968.1	processed_pseudogene
ENSG00000233064.2	ENSG00000233064	AL136307.1	lncRNA
ENSG00000239472.3	ENSG00000239472	RN7SL221P	misc_RNA
ENSG00000215057.4	ENSG00000215057	PKMP5	processed_pseudogene
ENSG00000124785.9	ENSG00000124785	NRN1	protein_coding
ENSG00000124491.15	ENSG00000124491	F13A1	protein_coding
ENSG00000263572.2	ENSG00000263572	MIR7853	miRNA
ENSG00000283616.1	ENSG00000283616	MIR5683	miRNA
ENSG00000216863.10	ENSG00000216863	LY86-AS1	lncRNA
ENSG00000241216.1	ENSG00000241216	SNAPC5P1	transcribed_processed_pseudogene
ENSG00000285717.1	ENSG00000285717	AL162719.1	lncRNA
ENSG00000218868.1	ENSG00000218868	CNN3P1	processed_pseudogene
ENSG00000112799.9	ENSG00000112799	LY86	protein_coding
ENSG00000261211.1	ENSG00000261211	AL031123.2	lncRNA
ENSG00000279368.1	ENSG00000279368	AL031123.3	TEC
ENSG00000226281.4	ENSG00000226281	AL031123.1	lncRNA
ENSG00000287497.1	ENSG00000287497	AL031123.4	lncRNA
ENSG00000288046.1	ENSG00000288046	AL031123.5	lncRNA
ENSG00000224532.2	ENSG00000224532	AL136361.1	lncRNA
ENSG00000219986.2	ENSG00000219986	BTF3P7	processed_pseudogene
ENSG00000223342.2	ENSG00000223342	AL158817.1	lncRNA
ENSG00000240936.3	ENSG00000240936	RN7SL554P	misc_RNA
ENSG00000203498.3	ENSG00000203498	AL139390.1	lncRNA
ENSG00000124782.20	ENSG00000124782	RREB1	protein_coding
ENSG00000225092.2	ENSG00000225092	AL355336.1	lncRNA
ENSG00000201483.1	ENSG00000201483	RF00019	misc_RNA
ENSG00000287002.1	ENSG00000287002	AL589644.1	unprocessed_pseudogene
ENSG00000285771.1	ENSG00000285771	AL139095.5	lncRNA
ENSG00000124783.14	ENSG00000124783	SSR1	protein_coding
ENSG00000238221.1	ENSG00000238221	AL139095.4	lncRNA
ENSG00000164304.16	ENSG00000164304	CAGE1	protein_coding
ENSG00000219375.1	ENSG00000219375	AL139095.1	processed_pseudogene
ENSG00000220472.1	ENSG00000220472	AL139095.2	processed_pseudogene
ENSG00000230570.1	ENSG00000230570	AL139095.3	processed_pseudogene
ENSG00000124784.9	ENSG00000124784	RIOK1	protein_coding
ENSG00000233503.1	ENSG00000233503	HNRNPLP1	processed_pseudogene
ENSG00000219993.1	ENSG00000219993	AL138878.1	processed_pseudogene
ENSG00000234115.2	ENSG00000234115	AL138878.2	processed_pseudogene
ENSG00000261189.1	ENSG00000261189	AL031058.1	lncRNA
ENSG00000096696.14	ENSG00000096696	DSP	protein_coding
ENSG00000168566.13	ENSG00000168566	SNRNP48	protein_coding
ENSG00000236512.1	ENSG00000236512	AL390026.1	processed_pseudogene
ENSG00000153162.9	ENSG00000153162	BMP6	protein_coding
ENSG00000239264.8	ENSG00000239264	TXNDC5	protein_coding
ENSG00000259040.5	ENSG00000259040	BLOC1S5-TXNDC5	protein_coding
ENSG00000217746.1	ENSG00000217746	AL096800.1	processed_pseudogene
ENSG00000219294.6	ENSG00000219294	PIP5K1P1	processed_pseudogene
ENSG00000188428.20	ENSG00000188428	BLOC1S5	protein_coding
ENSG00000265818.1	ENSG00000265818	EEF1E1-BLOC1S5	protein_coding
ENSG00000124802.12	ENSG00000124802	EEF1E1	protein_coding
ENSG00000232234.4	ENSG00000232234	AL355499.1	lncRNA
ENSG00000285216.1	ENSG00000285216	AL355499.2	lncRNA
ENSG00000234763.3	ENSG00000234763	AL359378.1	lncRNA
ENSG00000124786.11	ENSG00000124786	SLC35B3	protein_coding
ENSG00000285219.2	ENSG00000285219	HULC	lncRNA
ENSG00000276019.1	ENSG00000276019	RF02101	misc_RNA
ENSG00000225775.1	ENSG00000225775	AL137220.1	lncRNA
ENSG00000181355.21	ENSG00000181355	OFCC1	transcribed_unitary_pseudogene
ENSG00000216368.2	ENSG00000216368	AL136226.1	processed_pseudogene
ENSG00000229765.2	ENSG00000229765	AL354868.1	processed_pseudogene
ENSG00000221583.1	ENSG00000221583	RNU6ATAC21P	snRNA
ENSG00000216781.2	ENSG00000216781	AL138885.1	processed_pseudogene
ENSG00000137203.12	ENSG00000137203	TFAP2A	protein_coding
ENSG00000285278.1	ENSG00000285278	AL138885.3	lncRNA
ENSG00000229950.1	ENSG00000229950	TFAP2A-AS1	lncRNA
ENSG00000228478.1	ENSG00000228478	AL138885.2	lncRNA
ENSG00000285759.1	ENSG00000285759	AL138885.4	lncRNA
ENSG00000183674.12	ENSG00000183674	LINC00518	lncRNA
ENSG00000229401.1	ENSG00000229401	MIR5689HG	lncRNA
ENSG00000263705.1	ENSG00000263705	MIR5689	miRNA
ENSG00000238076.1	ENSG00000238076	MRPL48P1	processed_pseudogene
ENSG00000231056.1	ENSG00000231056	LINC02522	lncRNA
ENSG00000111846.17	ENSG00000111846	GCNT2	protein_coding
ENSG00000237685.1	ENSG00000237685	AL139039.3	lncRNA
ENSG00000216359.1	ENSG00000216359	AL139039.1	processed_pseudogene
ENSG00000217181.1	ENSG00000217181	AL139039.2	processed_pseudogene
ENSG00000205318.5	ENSG00000205318	GCNT2P1	processed_pseudogene
ENSG00000285763.1	ENSG00000285763	AL358777.1	lncRNA
ENSG00000137434.11	ENSG00000137434	C6orf52	protein_coding
ENSG00000201048.1	ENSG00000201048	RF00019	misc_RNA
ENSG00000111845.5	ENSG00000111845	PAK1IP1	protein_coding
ENSG00000111843.14	ENSG00000111843	TMEM14C	protein_coding
ENSG00000272097.2	ENSG00000272097	AL024498.1	lncRNA
ENSG00000137210.13	ENSG00000137210	TMEM14B	protein_coding
ENSG00000272162.1	ENSG00000272162	AL024498.2	protein_coding
ENSG00000222383.1	ENSG00000222383	RNA5SP203	rRNA_pseudogene
ENSG00000111837.11	ENSG00000111837	MAK	protein_coding
ENSG00000124827.6	ENSG00000124827	GCM2	protein_coding
ENSG00000235051.3	ENSG00000235051	AL357497.1	lncRNA
ENSG00000153157.13	ENSG00000153157	SYCP2L	protein_coding
ENSG00000197977.4	ENSG00000197977	ELOVL2	protein_coding
ENSG00000274541.1	ENSG00000274541	AL121955.1	processed_pseudogene
ENSG00000230314.7	ENSG00000230314	ELOVL2-AS1	lncRNA
ENSG00000224531.6	ENSG00000224531	SMIM13	protein_coding
ENSG00000244476.3	ENSG00000244476	ERVFRD-1	protein_coding
ENSG00000271245.1	ENSG00000271245	AL136139.1	processed_pseudogene
ENSG00000247925.2	ENSG00000247925	AL139807.1	lncRNA
ENSG00000111859.17	ENSG00000111859	NEDD9	protein_coding
ENSG00000287920.1	ENSG00000287920	AL022098.1	lncRNA
ENSG00000242753.2	ENSG00000242753	AL445430.2	lncRNA
ENSG00000233656.2	ENSG00000233656	AL445430.1	lncRNA
ENSG00000202313.1	ENSG00000202313	RNU1-64P	snRNA
ENSG00000218020.3	ENSG00000218020	THAP12P5	transcribed_processed_pseudogene
ENSG00000205269.6	ENSG00000205269	TMEM170B	protein_coding
ENSG00000271897.1	ENSG00000271897	AL357518.1	lncRNA
ENSG00000277473.1	ENSG00000277473	RF00017	misc_RNA
ENSG00000207419.1	ENSG00000207419	RF00272	snoRNA
ENSG00000111863.12	ENSG00000111863	ADTRP	protein_coding
ENSG00000287593.1	ENSG00000287593	AL022724.2	lncRNA
ENSG00000234427.1	ENSG00000234427	AL022724.1	lncRNA
ENSG00000215124.2	ENSG00000215124	AMD1P4	processed_pseudogene
ENSG00000225102.2	ENSG00000225102	AL157373.1	lncRNA
ENSG00000229896.2	ENSG00000229896	AL157373.2	lncRNA
ENSG00000095951.17	ENSG00000095951	HIVEP1	protein_coding
ENSG00000078401.7	ENSG00000078401	EDN1	protein_coding
ENSG00000218893.1	ENSG00000218893	SUMO2P12	processed_pseudogene
ENSG00000223321.1	ENSG00000223321	RN7SKP293	misc_RNA
ENSG00000212802.4	ENSG00000212802	RPL15P3	processed_pseudogene
ENSG00000234015.1	ENSG00000234015	LINC02530	lncRNA
ENSG00000112137.17	ENSG00000112137	PHACTR1	protein_coding
ENSG00000206702.1	ENSG00000206702	RNU1-11P	snRNA
ENSG00000215022.7	ENSG00000215022	AL008729.1	lncRNA
ENSG00000145979.18	ENSG00000145979	TBC1D7	protein_coding
ENSG00000272379.1	ENSG00000272379	AL008729.2	lncRNA
ENSG00000145990.11	ENSG00000145990	GFOD1	protein_coding
ENSG00000237786.1	ENSG00000237786	GFOD1-AS1	lncRNA
ENSG00000218265.1	ENSG00000218265	RPS4XP7	processed_pseudogene
ENSG00000202351.1	ENSG00000202351	RN7SKP204	misc_RNA
ENSG00000124523.15	ENSG00000124523	SIRT5	protein_coding
ENSG00000261071.1	ENSG00000261071	AL441883.1	lncRNA
ENSG00000225921.7	ENSG00000225921	NOL7	protein_coding
ENSG00000010017.13	ENSG00000010017	RANBP9	protein_coding
ENSG00000286316.1	ENSG00000286316	Z93020.1	lncRNA
ENSG00000050393.11	ENSG00000050393	MCUR1	protein_coding
ENSG00000272209.1	ENSG00000272209	AL023583.1	lncRNA
ENSG00000180537.13	ENSG00000180537	RNF182	protein_coding
ENSG00000220868.2	ENSG00000220868	MRPL35P1	processed_pseudogene
ENSG00000233981.1	ENSG00000233981	AL022396.1	lncRNA
ENSG00000112149.10	ENSG00000112149	CD83	protein_coding
ENSG00000285639.1	ENSG00000285639	AL133259.1	lncRNA
ENSG00000238987.1	ENSG00000238987	RNU7-133P	snRNA
ENSG00000286281.1	ENSG00000286281	AL353152.2	lncRNA
ENSG00000230631.1	ENSG00000230631	AL353152.1	lncRNA
ENSG00000226673.2	ENSG00000226673	LINC01108	lncRNA
ENSG00000237346.2	ENSG00000237346	AL080313.2	lncRNA
ENSG00000234540.1	ENSG00000234540	AL080313.1	lncRNA
ENSG00000286277.1	ENSG00000286277	AL009177.1	lncRNA
ENSG00000229646.2	ENSG00000229646	AL109914.1	lncRNA
ENSG00000206960.1	ENSG00000206960	RNU6-793P	snRNA
ENSG00000234261.4	ENSG00000234261	AL138720.1	lncRNA
ENSG00000216754.2	ENSG00000216754	AL050335.1	processed_pseudogene
ENSG00000242989.3	ENSG00000242989	RN7SL332P	misc_RNA
ENSG00000271888.1	ENSG00000271888	AL136162.1	lncRNA
ENSG00000008083.14	ENSG00000008083	JARID2	protein_coding
ENSG00000235488.1	ENSG00000235488	JARID2-AS1	lncRNA
ENSG00000201367.1	ENSG00000201367	RNU6-522P	snRNA
ENSG00000201519.1	ENSG00000201519	RNU6-645P	snRNA
ENSG00000277411.1	ENSG00000277411	RF00001	rRNA
ENSG00000047579.19	ENSG00000047579	DTNBP1	protein_coding
ENSG00000287626.1	ENSG00000287626	AL021978.1	lncRNA
ENSG00000214027.3	ENSG00000214027	ARPC3P5	processed_pseudogene
ENSG00000232947.1	ENSG00000232947	LINC02543	lncRNA
ENSG00000274212.1	ENSG00000274212	AL365265.1	processed_pseudogene
ENSG00000217585.1	ENSG00000217585	AL021407.2	processed_pseudogene
ENSG00000007944.15	ENSG00000007944	MYLIP	protein_coding
ENSG00000263712.1	ENSG00000263712	MIR4639	miRNA
ENSG00000218073.1	ENSG00000218073	AL021407.3	processed_pseudogene
ENSG00000217078.1	ENSG00000217078	AL021407.1	processed_pseudogene
ENSG00000216364.1	ENSG00000216364	MRPL42P2	processed_pseudogene
ENSG00000251831.1	ENSG00000251831	RNU6-1114P	snRNA
ENSG00000207193.1	ENSG00000207193	RF00019	misc_RNA
ENSG00000137198.9	ENSG00000137198	GMPR	protein_coding
ENSG00000282024.1	ENSG00000282024	AL009031.1	lncRNA
ENSG00000124788.18	ENSG00000124788	ATXN1	protein_coding
ENSG00000229931.1	ENSG00000229931	AL137003.1	lncRNA
ENSG00000272341.1	ENSG00000272341	AL137003.2	lncRNA
ENSG00000287347.1	ENSG00000287347	AL133405.2	lncRNA
ENSG00000286631.1	ENSG00000286631	AL133405.1	lncRNA
ENSG00000287359.1	ENSG00000287359	AL138740.1	lncRNA
ENSG00000230873.8	ENSG00000230873	STMND1	protein_coding
ENSG00000287559.1	ENSG00000287559	AL136305.1	lncRNA
ENSG00000112183.15	ENSG00000112183	RBM24	protein_coding
ENSG00000219314.1	ENSG00000219314	AL034372.1	processed_pseudogene
ENSG00000112186.12	ENSG00000112186	CAP2	protein_coding
ENSG00000184612.8	ENSG00000184612	RPL7P26	processed_pseudogene
ENSG00000218359.1	ENSG00000218359	SUMO2P13	processed_pseudogene
ENSG00000286885.1	ENSG00000286885	AL138824.1	lncRNA
ENSG00000137414.6	ENSG00000137414	FAM8A1	protein_coding
ENSG00000124789.11	ENSG00000124789	NUP153	protein_coding
ENSG00000206881.1	ENSG00000206881	RNU6-190P	snRNA
ENSG00000272269.1	ENSG00000272269	AL138724.1	lncRNA
ENSG00000201415.1	ENSG00000201415	RNA5SP204	rRNA_pseudogene
ENSG00000201442.2	ENSG00000201442	RF00019	misc_RNA
ENSG00000137177.20	ENSG00000137177	KIF13A	protein_coding
ENSG00000220920.1	ENSG00000220920	AL023807.1	unprocessed_pseudogene
ENSG00000187566.5	ENSG00000187566	NHLRC1	protein_coding
ENSG00000137364.5	ENSG00000137364	TPMT	protein_coding
ENSG00000165097.15	ENSG00000165097	KDM1B	protein_coding
ENSG00000124795.17	ENSG00000124795	DEK	protein_coding
ENSG00000199715.1	ENSG00000199715	RF00019	misc_RNA
ENSG00000278102.1	ENSG00000278102	AL138825.1	processed_pseudogene
ENSG00000200681.1	ENSG00000200681	RNU6-263P	snRNA
ENSG00000217414.2	ENSG00000217414	DDX18P3	processed_pseudogene
ENSG00000218976.2	ENSG00000218976	AL138725.1	unprocessed_pseudogene
ENSG00000137393.9	ENSG00000137393	RNF144B	protein_coding
ENSG00000283408.2	ENSG00000283408	MIR548A1HG	lncRNA
ENSG00000207775.1	ENSG00000207775	MIR548A1	miRNA
ENSG00000217379.2	ENSG00000217379	AL589647.1	processed_pseudogene
ENSG00000231662.1	ENSG00000231662	AL357052.1	lncRNA
ENSG00000228412.9	ENSG00000228412	AL022068.1	lncRNA
ENSG00000218643.2	ENSG00000218643	RPL5P20	processed_pseudogene
ENSG00000201523.1	ENSG00000201523	RNA5SP205	rRNA_pseudogene
ENSG00000214012.4	ENSG00000214012	KRT18P38	processed_pseudogene
ENSG00000217314.2	ENSG00000217314	UQCRFS1P3	processed_pseudogene
ENSG00000200957.1	ENSG00000200957	RNU6-801P	snRNA
ENSG00000172201.12	ENSG00000172201	ID4	protein_coding
ENSG00000287138.1	ENSG00000287138	AL022726.1	lncRNA
ENSG00000229700.1	ENSG00000229700	AL008627.1	processed_pseudogene
ENSG00000172197.10	ENSG00000172197	MBOAT1	protein_coding
ENSG00000227803.2	ENSG00000227803	AL158198.1	lncRNA
ENSG00000287614.1	ENSG00000287614	AL158198.2	lncRNA
ENSG00000286590.1	ENSG00000286590	AL132775.1	lncRNA
ENSG00000287483.1	ENSG00000287483	AL132775.2	lncRNA
ENSG00000112242.15	ENSG00000112242	E2F3	protein_coding
ENSG00000240869.3	ENSG00000240869	RN7SL128P	misc_RNA
ENSG00000224707.1	ENSG00000224707	E2F3-IT1	lncRNA
ENSG00000222431.1	ENSG00000222431	RNU6-141P	snRNA
ENSG00000201683.1	ENSG00000201683	RF00019	misc_RNA
ENSG00000145996.11	ENSG00000145996	CDKAL1	protein_coding
ENSG00000225832.1	ENSG00000225832	AL035090.1	processed_pseudogene
ENSG00000233848.1	ENSG00000233848	AL513188.1	lncRNA
ENSG00000252046.1	ENSG00000252046	RNU6-150P	snRNA
ENSG00000287404.1	ENSG00000287404	AL451080.1	lncRNA
ENSG00000227089.2	ENSG00000227089	AL031767.1	lncRNA
ENSG00000286368.1	ENSG00000286368	AL031767.2	lncRNA
ENSG00000280989.2	ENSG00000280989	LINC00581	lncRNA
ENSG00000231754.2	ENSG00000231754	AL512380.1	lncRNA
ENSG00000283480.1	ENSG00000283480	AL512380.2	lncRNA
ENSG00000124766.6	ENSG00000124766	SOX4	protein_coding
ENSG00000220771.2	ENSG00000220771	BOLA2P3	processed_pseudogene
ENSG00000272168.8	ENSG00000272168	CASC15	lncRNA
ENSG00000280443.1	ENSG00000280443	AL136313.1	TEC
ENSG00000222515.1	ENSG00000222515	RN7SKP240	misc_RNA
ENSG00000260455.2	ENSG00000260455	NBAT1	lncRNA
ENSG00000219404.2	ENSG00000219404	AL359694.1	processed_pseudogene
ENSG00000172179.12	ENSG00000172179	PRL	protein_coding
ENSG00000112273.6	ENSG00000112273	HDGFL1	protein_coding
ENSG00000228772.2	ENSG00000228772	AL033539.1	lncRNA
ENSG00000286954.1	ENSG00000286954	AL033539.2	lncRNA
ENSG00000233358.2	ENSG00000233358	AL035401.1	lncRNA
ENSG00000218476.2	ENSG00000218476	AL591416.1	processed_pseudogene
ENSG00000207394.1	ENSG00000207394	RNU6-1060P	snRNA
ENSG00000235743.2	ENSG00000235743	AL139231.1	lncRNA
ENSG00000219453.1	ENSG00000219453	AL133270.1	processed_pseudogene
ENSG00000278128.1	ENSG00000278128	AL139093.1	processed_pseudogene
ENSG00000218512.2	ENSG00000218512	SPTLC1P2	processed_pseudogene
ENSG00000220748.2	ENSG00000220748	AL032822.1	processed_pseudogene
ENSG00000219582.3	ENSG00000219582	HNRNPA1P58	processed_pseudogene
ENSG00000152954.12	ENSG00000152954	NRSN1	protein_coding
ENSG00000251830.1	ENSG00000251830	RF00218	snoRNA
ENSG00000146038.12	ENSG00000146038	DCDC2	protein_coding
ENSG00000146049.1	ENSG00000146049	KAAG1	protein_coding
ENSG00000202050.1	ENSG00000202050	RNU6-391P	snRNA
ENSG00000124532.14	ENSG00000124532	MRS2	protein_coding
ENSG00000112293.15	ENSG00000112293	GPLD1	protein_coding
ENSG00000112294.12	ENSG00000112294	ALDH5A1	protein_coding
ENSG00000137261.14	ENSG00000137261	KIAA0319	protein_coding
ENSG00000218186.2	ENSG00000218186	KRT8P43	processed_pseudogene
ENSG00000111802.14	ENSG00000111802	TDP2	protein_coding
ENSG00000112304.11	ENSG00000112304	ACOT13	protein_coding
ENSG00000272345.1	ENSG00000272345	AL031775.1	lncRNA
ENSG00000112308.13	ENSG00000112308	C6orf62	protein_coding
ENSG00000272402.1	ENSG00000272402	AL031775.2	lncRNA
ENSG00000224164.2	ENSG00000224164	AL133264.2	lncRNA
ENSG00000218806.2	ENSG00000218806	AL133264.1	processed_pseudogene
ENSG00000112312.10	ENSG00000112312	GMNN	protein_coding
ENSG00000260286.3	ENSG00000260286	ARMH2	protein_coding
ENSG00000282804.1	ENSG00000282804	AL512428.1	protein_coding
ENSG00000111913.19	ENSG00000111913	RIPOR2	protein_coding
ENSG00000217083.1	ENSG00000217083	MTCO2P33	processed_pseudogene
ENSG00000214975.4	ENSG00000214975	PPIAP29	processed_pseudogene
ENSG00000286633.1	ENSG00000286633	AL160400.1	lncRNA
ENSG00000220517.2	ENSG00000220517	ASS1P1	processed_pseudogene
ENSG00000244618.3	ENSG00000244618	RN7SL334P	misc_RNA
ENSG00000229313.1	ENSG00000229313	AL133268.3	lncRNA
ENSG00000223623.1	ENSG00000223623	AL133268.2	lncRNA
ENSG00000168405.17	ENSG00000168405	CMAHP	transcribed_unitary_pseudogene
ENSG00000285801.1	ENSG00000285801	AL133268.4	lncRNA
ENSG00000219682.4	ENSG00000219682	AL133268.1	processed_pseudogene
ENSG00000262400.1	ENSG00000262400	AL590084.3	processed_pseudogene
ENSG00000217805.2	ENSG00000217805	AL590084.1	processed_pseudogene
ENSG00000219681.2	ENSG00000219681	AL590084.2	processed_pseudogene
ENSG00000271108.1	ENSG00000271108	KATNBL1P5	processed_pseudogene
ENSG00000216718.7	ENSG00000216718	AL024509.2	processed_pseudogene
ENSG00000213972.3	ENSG00000213972	AL024509.1	processed_pseudogene
ENSG00000079691.18	ENSG00000079691	CARMIL1	protein_coding
ENSG00000207286.1	ENSG00000207286	RF00019	misc_RNA
ENSG00000207490.1	ENSG00000207490	RNU6-987P	snRNA
ENSG00000286933.1	ENSG00000286933	AL022170.1	lncRNA
ENSG00000079689.14	ENSG00000079689	SCGN	protein_coding
ENSG00000217408.2	ENSG00000217408	PRELID1P2	processed_pseudogene
ENSG00000164508.4	ENSG00000164508	HIST1H2AA	protein_coding
ENSG00000146047.6	ENSG00000146047	HIST1H2BA	protein_coding
ENSG00000178762.4	ENSG00000178762	HIST1H2BPS1	unprocessed_pseudogene
ENSG00000216436.2	ENSG00000216436	HIST1H2APS1	unprocessed_pseudogene
ENSG00000146039.10	ENSG00000146039	SLC17A4	protein_coding
ENSG00000124568.10	ENSG00000124568	SLC17A1	protein_coding
ENSG00000124564.17	ENSG00000124564	SLC17A3	protein_coding
ENSG00000242387.1	ENSG00000242387	HIST1H2APS2	transcribed_processed_pseudogene
ENSG00000277410.1	ENSG00000277410	AL138726.1	processed_pseudogene
ENSG00000112337.10	ENSG00000112337	SLC17A2	protein_coding
ENSG00000112343.11	ENSG00000112343	TRIM38	protein_coding
ENSG00000272558.1	ENSG00000272558	U91328.2	lncRNA
ENSG00000272462.3	ENSG00000272462	U91328.1	lncRNA
ENSG00000272810.1	ENSG00000272810	U91328.3	lncRNA
ENSG00000224447.1	ENSG00000224447	HIST1H1PS2	unprocessed_pseudogene
ENSG00000124610.4	ENSG00000124610	HIST1H1A	protein_coding
ENSG00000275714.1	ENSG00000275714	HIST1H3A	protein_coding
ENSG00000278637.1	ENSG00000278637	HIST1H4A	protein_coding
ENSG00000278705.1	ENSG00000278705	HIST1H4B	protein_coding
ENSG00000286522.1	ENSG00000286522	HIST1H3B	protein_coding
ENSG00000278463.1	ENSG00000278463	HIST1H2AB	protein_coding
ENSG00000276410.3	ENSG00000276410	HIST1H2BB	protein_coding
ENSG00000234816.2	ENSG00000234816	HIST1H2APS5	unprocessed_pseudogene
ENSG00000287080.1	ENSG00000287080	HIST1H3C	protein_coding
ENSG00000187837.3	ENSG00000187837	HIST1H1C	protein_coding
ENSG00000010704.18	ENSG00000010704	HFE	protein_coding
ENSG00000197061.4	ENSG00000197061	HIST1H4C	protein_coding
ENSG00000187475.5	ENSG00000187475	HIST1H1T	protein_coding
ENSG00000180596.7	ENSG00000180596	HIST1H2BC	protein_coding
ENSG00000180573.9	ENSG00000180573	HIST1H2AC	protein_coding
ENSG00000168298.6	ENSG00000168298	HIST1H1E	protein_coding
ENSG00000158373.8	ENSG00000158373	HIST1H2BD	protein_coding
ENSG00000283064.1	ENSG00000283064	AL353759.1	lncRNA
ENSG00000217159.2	ENSG00000217159	LARP1P1	processed_pseudogene
ENSG00000274290.2	ENSG00000274290	HIST1H2BE	protein_coding
ENSG00000277157.1	ENSG00000277157	HIST1H4D	protein_coding
ENSG00000216331.2	ENSG00000216331	HIST1H1PS1	unprocessed_pseudogene
ENSG00000282988.2	ENSG00000282988	AL031777.3	protein_coding
ENSG00000197409.7	ENSG00000197409	HIST1H3D	protein_coding
ENSG00000196866.2	ENSG00000196866	HIST1H2AD	protein_coding
ENSG00000277224.2	ENSG00000277224	HIST1H2BF	protein_coding
ENSG00000217275.2	ENSG00000217275	AL031777.1	processed_pseudogene
ENSG00000276966.2	ENSG00000276966	HIST1H4E	protein_coding
ENSG00000273802.2	ENSG00000273802	HIST1H2BG	protein_coding
ENSG00000277075.2	ENSG00000277075	HIST1H2AE	protein_coding
ENSG00000277720.1	ENSG00000277720	AL031777.2	unprocessed_pseudogene
ENSG00000274750.2	ENSG00000274750	HIST1H3E	protein_coding
ENSG00000218281.1	ENSG00000218281	HIST1H2APS3	unprocessed_pseudogene
ENSG00000124575.6	ENSG00000124575	HIST1H1D	protein_coding
ENSG00000274618.1	ENSG00000274618	HIST1H4F	protein_coding
ENSG00000275663.1	ENSG00000275663	HIST1H4G	protein_coding
ENSG00000277775.1	ENSG00000277775	HIST1H3F	protein_coding
ENSG00000275713.2	ENSG00000275713	HIST1H2BH	protein_coding
ENSG00000273983.1	ENSG00000273983	HIST1H3G	protein_coding
ENSG00000218690.2	ENSG00000218690	HIST1H2APS4	transcribed_unprocessed_pseudogene
ENSG00000278588.1	ENSG00000278588	HIST1H2BI	protein_coding
ENSG00000158406.4	ENSG00000158406	HIST1H4H	protein_coding
ENSG00000220875.1	ENSG00000220875	HIST1H3PS1	processed_pseudogene
ENSG00000287050.1	ENSG00000287050	AL021917.1	lncRNA
ENSG00000186470.14	ENSG00000186470	BTN3A2	protein_coding
ENSG00000124508.16	ENSG00000124508	BTN2A2	protein_coding
ENSG00000026950.17	ENSG00000026950	BTN3A1	protein_coding
